game_id,game_date,home_team,away_team,home_score,away_score,spread_open,total_open
376495,2023-11-14,Missouri,Siu Edwardsville,68,50,,
376500,2023-11-14,Northern Illinois,Illinois Tech,107,55,,
376502,2023-11-14,Missouri State,Oral Roberts,84,69,,
376503,2023-11-14,Arkansas,Old Dominion,86,77,,
376505,2023-11-14,McNeese State,Champion Christian Tigers,110,46,,
376506,2023-11-14,Lindenwood,Hannibal-LaGrange,83,52,,
376521,2023-11-14,Arizona,Southern Univ.,97,59,,
376522,2023-11-14,Kansas State,South Dakota St.,91,68,,
356597,2023-11-14,Purdue,Xavier,83,71,,
376523,2023-11-14,Texas A&M-CC,Dallas Christian,104,45,,
376524,2023-11-14,UTEP,UC Santa Barbara,89,76,,
376498,2023-11-14,UC San Diego,La Verne,116,57,,
376525,2023-11-14,California,CSU Bakersfield,83,63,,
376527,2023-11-14,Pepperdine,LIU Sharks,88,53,,
376540,2023-11-14,UC Davis,North Dakota St,68,53,,
356604,2023-11-14,Providence,Wisconsin,72,59,,
376541,2023-11-14,UMBC Retrievers,Penn State-York,84,65,,
376567,2023-11-14,Incarnate Word,Schreiner Mountaineers,104,63,,
356602,2023-11-14,Tennessee,Wofford,82,61,,
376571,2023-11-14,La Salle,Bucknell,69,57,,
376572,2023-11-14,UNC Asheville,Carolina University,117,54,,
356601,2023-11-15,Virginia,N. Carolina A&T,80,51,,
356603,2023-11-15,West Virginia,Jacksonville State,70,57,,
356605,2023-11-15,New Hampshire,Brown,82,64,,
376529,2023-11-15,Northern Kentucky,DePauw,85,68,,
376532,2023-11-15,Rhode Island,Wagner,69,53,,
376533,2023-11-15,Saint Josephs,Stonehill,100,56,,
376538,2023-11-15,Tennessee Tech,Lipscomb,65,96,,
376545,2023-11-15,Wright State,Toledo,77,78,,
376548,2023-11-15,NC Wilmington,Columbia International,116,80,,
376549,2023-11-15,Florida,Florida A&M,89,68,,
376550,2023-11-15,N. Carolina Central,Mid-Atlantic,113,50,,
376554,2023-11-15,Alabama State,Oglethorpe,115,51,,
376560,2023-11-15,George Washington,Hofstra,71,60,,
376561,2023-11-15,Indiana State,IUPUI,96,57,,
376566,2023-11-15,Morehead State,Mercer,74,66,,
376570,2023-11-15,Holy Cross,Sacred Heart,77,84,,
376573,2023-11-15,Oakland,Bowling Green,81,62,,
376574,2023-11-15,UConn,Miss. Valley St.,87,53,,
376575,2023-11-15,Syracuse,Colgate,79,75,,
376576,2023-11-15,Queens Royals,High Point,74,72,,
376577,2023-11-15,Penn State,St. Francis (PA),83,53,,
376578,2023-11-15,Harvard,Northeastern,80,56,,
376579,2023-11-15,Michigan State,Duke,65,74,,
376580,2023-11-15,Jacksonville,Georgia Southern,85,68,,
376581,2023-11-15,Ball State,Oakland City,92,51,,
376582,2023-11-15,Grambling St.,Champion Christian Tigers,113,73,,
376583,2023-11-15,Florida Atlantic,Eastern Michigan,100,57,,
376584,2023-11-15,Drexel,Temple,64,66,,
376593,2023-11-15,Chattanooga Mocs,Bellarmine,72,64,,
376534,2023-11-15,Samford,Mississippi Coll.,96,52,,
376552,2023-11-15,Akron,Heidelberg,114,56,,
376569,2023-11-15,Howard,Boston University,64,53,,
376585,2023-11-15,Belmont,Berry,93,59,,
376586,2023-11-15,Georgia Tech,UMass Lowell,71,74,,
376587,2023-11-15,Mississippi St.,North Alabama,81,54,,
356600,2023-11-15,SMU Mustangs,Texas A&M,66,79,,
356607,2023-11-15,Illinois,Marquette,64,71,,
376528,2023-11-15,TCU,UTRGV,88,55,,
376530,2023-11-15,Oklahoma,Texas State,93,54,,
376536,2023-11-15,Southern Indiana,Tiffin,68,65,,
376544,2023-11-15,Vanderbilt,NC Greensboro,74,70,,
376551,2023-11-15,Abilene Christian,Prairie View A&M,74,79,,
376553,2023-11-15,Alabama,South Alabama,102,46,,
376555,2023-11-15,Arkansas State,Alcorn State,100,86,,
376556,2023-11-15,Austin Peay,Fisk,79,52,,
376557,2023-11-15,Chicago State,CS Northridge,64,74,,
376558,2023-11-15,Drake,Southwest Minnesota State,87,67,,
376562,2023-11-15,Murray State,Western Kentucky,81,86,,
376564,2023-11-15,McNeese State,Le Tourneau,81,49,,
376565,2023-11-15,Loyola Chicago,Illinois (Chi.),67,72,,
376588,2023-11-15,Valparaiso,Wisc. Green Bay,64,59,,
376589,2023-11-15,Ole Miss,Detroit,70,69,,
376590,2023-11-15,Northwestern,Western Michigan,63,59,,
376591,2023-11-15,Northern Colorado,Colorado State,64,83,,
376592,2023-11-15,Lamar,UTSA Roadrunners,90,82,,
376594,2023-11-15,Bradley,Tarleton,86,63,,
381851,2023-11-15,Northern Iowa,Loras Duhawks,90,50,,
376539,2023-11-15,Troy,Reinhardt,111,46,,
376537,2023-11-15,Stanford,Santa Clara,77,89,,
376543,2023-11-15,Utah State,Southern Utah,93,84,,
376546,2023-11-15,New Mexico State,Western N. M.,78,43,,
376547,2023-11-15,Colorado,Wisc. Milwaukee,106,79,,
376563,2023-11-15,Gonzaga,Eastern Oregon,123,57,,
376568,2023-11-15,Idaho,Evergreen State,88,42,,
376595,2023-11-15,DePaul,South Dakota Coyotes,72,60,,
356606,2023-11-15,Kentucky,Kansas,84,89,,
376596,2023-11-15,Sacramento State,Pacific Union,128,66,,
356608,2023-11-15,Creighton,Iowa,92,84,,
376535,2023-11-15,San Diego State,Long Beach State,88,76,,
376559,2023-11-15,Baylor,UMKC,99,61,,
376597,2023-11-15,Loyola Marymount,Jackson State,88,66,,
376542,2023-11-15,USC,UC Irvine,60,70,,
381850,2023-11-15,Hawaii,Hawaii at Hilo,82,66,,
376607,2023-11-15,Virginia Tech,Campbell,60,44,,
376600,2023-11-15,Seton Hall,Albany,96,71,,
356610,2023-11-16,Loyola Maryland,Binghamton,57,63,,
376605,2023-11-16,Duquesne,Princeton,67,70,,
376606,2023-11-16,Cleveland State,Canisius,71,61,,
376608,2023-11-16,VCU Rams,Radford,73,50,,
376609,2023-11-16,South Florida,Central Michigan,63,68,,
376610,2023-11-16,Ohio State,Merrimack Warriors,76,52,,
376611,2023-11-16,Louisville,Coppin State,61,41,,
376612,2023-11-16,Kennesaw State,Keiser,101,55,,
376613,2023-11-16,Fairleigh Dickinson,St. Peters,71,70,,
376614,2023-11-16,East Carolina,USC Upstate,81,83,,
376615,2023-11-16,Delaware State,Delaware,67,78,,
376616,2023-11-16,Dartmouth,Westfield State,79,61,,
376617,2023-11-16,Columbia,SUNY-Delhi,105,60,,
376618,2023-11-16,Charlotte,Utah Valley State,62,45,,
376619,2023-11-16,Buffalo,Roberts Wesleyan,89,83,,
376620,2023-11-16,Boston College,Richmond,68,61,,
381852,2023-11-16,Nicholls State,Denver,85,91,,
356609,2023-11-16,Bethune-Cookman,Trinity Baptist,104,63,,
376599,2023-11-16,Southeast Missouri State,Evansville,57,76,,
376621,2023-11-16,George Mason,Cornell,90,83,,
356611,2023-11-16,Nebraska,Stony Brook,84,63,,
376603,2023-11-16,Louisiana Lafayette,Louisiana Christian,107,56,,
376604,2023-11-16,Illinois State,Eastern Illinois,69,61,,
376622,2023-11-16,Md.-East. Shore,Longwood,61,80,,
376623,2023-11-16,Southern Miss,Xavier (LA),76,45,,
381853,2023-11-16,TX A&M Commerce,University of Sciences,113,63,,
381854,2023-11-16,Houston Christian,Florida International,74,83,,
356613,2023-11-16,Rutgers,Georgetown,71,60,,
376624,2023-11-16,Brigham Young,SE Louisiana,105,48,,
376625,2023-11-16,Portland,Tennessee State,65,75,,
376626,2023-11-16,Texas,Rice,80,64,,
356612,2023-11-16,Nevada,Pacific,88,39,,
376598,2023-11-16,UCLA,LIU Sharks,78,58,,
376601,2023-11-16,Seattle,Northern Arizona,60,62,,
376602,2023-11-16,Fresno State,Morgan State,87,68,,
376627,2023-11-16,Vermont,Charleston,73,64,,
376628,2023-11-16,North Texas,St. John's (N.Y.),52,53,,
376629,2023-11-16,Wyoming,St. Louis,69,79,,
376630,2023-11-16,CSU Bakersfield,Saint Katherine,77,44,,
376634,2023-11-16,Northwestern St.,Maine Black Bears,65,78,,
376643,2023-11-16,LSU,Dayton,67,70,,
376644,2023-11-16,Coastal Carolina,Wichita State,77,86,,
376636,2023-11-16,Siu Edwardsville,Denver,77,74,,
376649,2023-11-16,Brown,Rhode Island Anchormen,92,51,,
376645,2023-11-16,Towson,Houston,49,65,,
376646,2023-11-16,Air Force,Lindenwood,76,58,,
376647,2023-11-16,St. Bonaventure,Oklahoma State,66,64,,
356614,2023-11-17,UCF Knights,CS Fullerton,72,44,,
356615,2023-11-17,Virginia,Texas Southern,62,33,,
376635,2023-11-17,North Florida,Presbyterian,69,81,,
376637,2023-11-17,Manhattan,Felician Golden,79,67,,
376639,2023-11-17,Lehigh,Oneonta State,90,65,,
376641,2023-11-17,Boston University,Bryant University,95,79,,
376648,2023-11-17,American University,NJIT,87,73,,
376650,2023-11-17,Indiana,Wright State,89,80,,
376651,2023-11-17,Liberty,Furman,88,74,,
376652,2023-11-17,Tennessee Tech,Midway,82,70,,
380441,2023-11-17,Citadel,North Greenville,77,59,,
376638,2023-11-17,Louisiana Monroe,Louisiana Tech,63,73,,
376631,2023-11-17,North Dakota,Valley City State Vikings,93,63,,
376632,2023-11-17,Southern Illinois,Chicago State,71,55,,
376653,2023-11-17,UAB,Alcorn State,80,77,,
376654,2023-11-17,Tulsa,Jackson State,72,52,,
376655,2023-11-17,Texas Tech,Texas A&M-CC,73,64,,
376642,2023-11-17,Arizona State,UMass Lowell,71,69,,
376656,2023-11-17,Idaho State,Northwest,85,51,,
376657,2023-11-17,Minnesota,Missouri,68,70,,
376658,2023-11-17,New Mexico,UT Arlington,82,80,,
376659,2023-11-17,Notre Dame,Auburn,59,83,,
376660,2023-11-17,Wake Forest,Utah Utes,70,77,,
376661,2023-11-17,William & Mary,Nebraska O.,83,89,,
376662,2023-11-17,Montana,North Dakota St,69,78,,
376640,2023-11-17,California,Montana State,60,63,,
382356,2023-11-17,Hawaii,Niagara,92,73,,
376677,2023-11-17,UMBC Retrievers,Sacred Heart,85,80,,
382358,2023-11-17,LSU,North Texas,66,62,,
382359,2023-11-17,St. Louis,Vermont,68,78,,
376664,2023-11-17,Fordham,Norfolk State,77,64,,
356616,2023-11-17,South Dakota Coyotes,VMI,85,81,,
376665,2023-11-17,Georgia State,Northern Illinois,64,70,,
382360,2023-11-17,Dayton,St. John's (N.Y.),88,81,,
382361,2023-11-17,Wyoming,Charleston,67,60,,
376666,2023-11-17,San Jose State,Abilene Christian,71,77,,
376667,2023-11-17,Miami (FL),Georgia,79,68,,
376671,2023-11-17,South Alabama,Denver,82,75,,
376678,2023-11-17,Gardner Webb,Weber State,62,61,,
376680,2023-11-17,Maine Black Bears,Presbyterian,66,80,,
376690,2023-11-17,CS Northridge,Life Pacific,98,67,,
376699,2023-11-17,Nebraska O.,Lindenwood,70,72,,
376663,2023-11-17,Northern Arizona,IPFW,67,77,,
382362,2023-11-17,Utah Utes,Houston,66,76,,
376679,2023-11-17,Winthrop,Holy Cross,89,51,,
376701,2023-11-17,Army,Quinnipiac,58,67,,
376702,2023-11-17,Kent State,Hampton,100,62,,
376703,2023-11-17,Duke,Bucknell,90,60,,
376704,2023-11-17,Grambling St.,Delaware State,63,71,,
376706,2023-11-17,Colgate,Yale,50,68,,
356620,2023-11-17,Michigan State,Butler,74,54,,
376681,2023-11-17,Youngstown State,Utah Tech,75,68,,
382364,2023-11-17,Furman,Coastal Carolina,89,80,,
382365,2023-11-18,Wake Forest,Towson,71,61,,
382366,2023-11-18,St. Bonaventure,Auburn,60,77,,
356618,2023-11-18,Vanderbilt,Central Arkansas,75,71,,
376668,2023-11-18,Saint Josephs,TX A&M Commerce,54,57,,
376670,2023-11-18,Siu Edwardsville,Nicholls State,60,51,,
376682,2023-11-18,Wisconsin,Robert Morris,78,68,,
376685,2023-11-18,Eastern Kentucky,UT Martin,74,80,,
376688,2023-11-18,North Florida,Northwestern St.,80,74,,
376689,2023-11-18,Bowling Green,Bellarmine,67,85,,
376691,2023-11-18,Duquesne,Rider,77,58,,
376693,2023-11-18,East Tennessee St,Davidson,70,68,,
376694,2023-11-18,Florida,Florida State,89,68,,
376696,2023-11-18,James Madison,Radford,76,73,,
376697,2023-11-18,Kentucky,Stonehill,101,67,,
376698,2023-11-18,Miami (Ohio),Coppin State,76,48,,
376708,2023-11-18,Michigan,Long Beach State,86,94,,
376709,2023-11-18,Tulane,Sacramento State,92,57,,
376710,2023-11-18,Pittsburgh,Jacksonville,107,56,,
376711,2023-11-18,Penn State,Morehead State,74,51,,
376712,2023-11-18,Drexel,Fairfield,65,47,,
376713,2023-11-18,NC State,Charleston Southern,87,53,,
376669,2023-11-18,Samford,South Carolina St,89,72,,
376673,2023-11-18,St. Thomas (Minn.),Cal Poly,60,61,,
376714,2023-11-18,IUPUI,Elon,72,86,,
356619,2023-11-18,Texas A&M,Oral Roberts,74,66,,
376674,2023-11-18,Wisc. Milwaukee,Luther Norse,85,56,,
376683,2023-11-18,Oklahoma,UTRGV,90,66,,
376686,2023-11-18,Alabama,Mercer,98,67,,
376692,2023-11-18,Arkansas,NC Greensboro,72,78,,
376695,2023-11-18,Idaho,Pacific Lutheran,96,52,,
376700,2023-11-18,North Carolina,UC Riverside,77,52,,
376715,2023-11-18,Florida Gulf Coast,Missouri State,61,70,,
376716,2023-11-18,Illinois,Valparaiso,87,64,,
376717,2023-11-18,Iowa,Arkansas State,88,74,,
376718,2023-11-18,Memphis,Alabama State,92,75,,
376719,2023-11-18,TCU,Miss. Valley St.,86,52,,
376675,2023-11-18,Texas State,UTSA Roadrunners,72,62,,
356617,2023-11-18,Villanova,Maryland,57,40,,
376672,2023-11-18,Stanford,East. Washington,95,70,,
376684,2023-11-18,Oregon,Tennessee State,92,67,,
376721,2023-11-18,San Francisco,Grand Canyon,72,76,,
376722,2023-11-18,UTEP,Austin Peay,71,63,,
376724,2023-11-18,Ole Miss,Sam Houston St.,70,67,,
376725,2023-11-18,Colorado State,UMKC,84,61,,
382367,2023-11-18,Liberty,Wichita State,83,66,,
376726,2023-11-18,San Diego State,St. Marys (CA),79,54,,
376723,2023-11-18,California Baptist,Portland State,63,66,,
376727,2023-11-18,Pepperdine,UNLV,68,82,,
376728,2023-11-18,San Diego Toreros,Le Moyne,80,71,,
376729,2023-11-18,UC Irvine,Occidental,111,51,,
376687,2023-11-18,Arizona,Belmont,100,68,,
376730,2023-11-18,South Carolina,DePaul,73,68,,
376731,2023-11-18,Washington,Xavier,74,71,,
376747,2023-11-18,Sacred Heart,Loyola Maryland,66,51,,
356622,2023-11-18,Georgetown,Mount St. Mary's,83,72,,
376732,2023-11-18,Seton Hall,Wagner,72,51,,
376745,2023-11-18,Washington State,Mississippi St.,64,76,,
356623,2023-11-18,George Washington,New Hampshire,79,67,,
376736,2023-11-18,Temple,Columbia,73,78,,
376757,2023-11-18,Lipscomb,Alabama A&M,106,81,,
376762,2023-11-18,Eastern Michigan,Cleveland State,69,62,,
376733,2023-11-18,La Salle,Southern Indiana,79,78,,
376734,2023-11-18,Minnesota,USC Upstate,67,53,,
376735,2023-11-18,Ohio,Detroit,71,52,,
376737,2023-11-18,UNC Asheville,Virginia-Lynchburg,114,59,,
376738,2023-11-18,VCU Rams,Seattle,60,56,,
376743,2023-11-18,UALR,Northern Illinois,93,98,,
376746,2023-11-18,Presbyterian,Northwestern St.,78,75,,
376749,2023-11-18,Utah Tech,Lake Erie,81,69,,
376752,2023-11-18,Monmouth,Princeton,57,82,,
376760,2023-11-18,Fairleigh Dickinson,Penn State-Schuylkill,124,66,,
376761,2023-11-18,Evansville,Ball State,74,50,,
382485,2023-11-18,Northern Arizona,VMI,78,69,,
376744,2023-11-18,Northwestern,Rhode Island,72,61,,
376802,2023-11-18,Longwood,N. Carolina Central,73,66,,
382486,2023-11-18,Norfolk State,San Jose State,53,77,,
356621,2023-11-18,Binghamton,Marist,82,59,,
376763,2023-11-18,Eastern Illinois,Coppin State,48,46,,
356624,2023-11-18,Oregon State,Nebraska,63,84,,
376750,2023-11-18,Western Carolina,McNeese State,76,74,,
376756,2023-11-18,Loyola Chicago,New Orleans,73,70,,
376782,2023-11-18,Colgate,Gardner Webb,59,52,,
382487,2023-11-18,South Dakota Coyotes,IPFW,81,93,,
356625,2023-11-18,Pacific,Lamar,77,76,,
376739,2023-11-18,Boston College,Harvard,73,64,,
376767,2023-11-18,Winthrop,IUPUI,74,61,,
376768,2023-11-18,North Florida,Maine Black Bears,67,58,,
376766,2023-11-18,Portland State,Cal Poly,73,57,,
382488,2023-11-18,Florida Gulf Coast,Hampton,85,92,,
376740,2023-11-18,Middle Tenn. St.,Milligan,88,62,,
376759,2023-11-18,Florida Atlantic,Bryant University,52,61,,
376770,2023-11-18,Queens Royals,Fairfield,69,63,,
376771,2023-11-18,Rutgers,Howard,85,63,,
376772,2023-11-19,UC San Diego,Navy,73,55,,
376758,2023-11-19,Holy Cross,Elon,69,83,,
376748,2023-11-19,Santa Clara,SE Louisiana,65,63,,
376751,2023-11-19,Western Kentucky,Kentucky State,95,75,,
376775,2023-11-19,California Baptist,St. Thomas (Minn.),66,62,,
376773,2023-11-19,North Alabama,Jacksonville State,61,59,,
376753,2023-11-19,Arkansas-Pine Bluff,Incarnate Word,81,100,,
376774,2023-11-19,Creighton,Texas Southern,82,50,,
376742,2023-11-19,New Mexico State,Northern Colorado,76,71,,
376765,2023-11-19,Brigham Young,Morgan State,93,50,,
376741,2023-11-19,Nevada,Portland,108,83,,
382492,2023-11-19,Furman,Wyoming,71,78,,
376776,2023-11-19,Oakland,Drake,77,85,,
376778,2023-11-19,IUPUI,Holy Cross,61,74,,
376779,2023-11-19,Southern Miss,Utah Valley State,65,67,,
376796,2023-11-19,UT Martin,Prairie View A&M,66,78,,
382493,2023-11-19,Georgia,Providence,64,71,,
382494,2023-11-19,Towson,North Texas,39,65,,
382495,2023-11-19,Coastal Carolina,Charleston,72,80,,
382496,2023-11-19,Mississippi St.,Northwestern,66,57,,
356627,2023-11-19,Iowa State,Grambling St.,92,37,,
376764,2023-11-19,Colgate,Weber State,57,55,,
376780,2023-11-19,Indiana,UConn,57,77,,
376781,2023-11-19,South Alabama,Siu Edwardsville,86,74,,
376783,2023-11-19,Clemson,Boise State,85,68,,
376798,2023-11-19,UMBC Retrievers,Loyola Maryland,94,79,,
376800,2023-11-19,Miami (Ohio),Eastern Illinois,76,64,,
376803,2023-11-19,Lafayette,Wilkes Colonels,69,53,,
376806,2023-11-19,Central Connecticut State,Manhattan,63,67,,
376784,2023-11-19,Stephen F. Austin,Loyola Marymount,86,76,,
376785,2023-11-19,William & Mary,Lindenwood,60,71,,
376786,2023-11-19,Cincinnati,Northern Kentucky,90,66,,
376787,2023-11-19,Drexel,Queens Royals,62,52,,
376788,2023-11-19,East Carolina,Northeastern,76,82,,
376789,2023-11-19,Georgia State,UALR,88,77,,
376790,2023-11-19,Quinnipiac,Albany,85,82,,
376805,2023-11-19,Chattanooga Mocs,Tennessee Tech,68,63,,
376791,2023-11-19,Cornell,CS Fullerton,88,70,,
376795,2023-11-19,Winthrop,Elon,78,70,,
382497,2023-11-19,Miami (FL),Kansas State,91,83,,
382498,2023-11-19,Youngstown State,Lake Erie,79,57,,
376792,2023-11-19,Louisville,Texas,80,81,,
382500,2023-11-19,Washington State,Rhode Island,78,57,,
376793,2023-11-19,Ohio State,Western Michigan,73,56,,
376801,2023-11-19,Air Force,Nebraska O.,58,56,,
382501,2023-11-19,San Francisco,DePaul,70,54,,
376804,2023-11-19,Kennesaw State,Georgia Southern,96,92,,
376809,2023-11-19,Illinois (Chi.),Aurora,99,48,,
376810,2023-11-19,South Florida,Northern Iowa,74,65,,
376811,2023-11-19,Utah State,Marshall,83,60,,
376812,2023-11-19,Virginia Tech,Wofford,98,76,,
382502,2023-11-19,Abilene Christian,Fordham,59,45,,
382503,2023-11-19,Utah Utes,St. John's (N.Y.),82,91,,
382504,2023-11-19,Liberty,Vermont,71,61,,
376808,2023-11-19,St. Thomas (Minn.),Portland State,76,70,,
376813,2023-11-19,George Mason,Charlotte,49,54,,
376799,2023-11-19,Missouri,Jackson State,72,73,,
376807,2023-11-19,Arizona,UT Arlington,101,56,,
376814,2023-11-19,Michigan State,Alcorn State,81,49,,
382505,2023-11-20,Grand Canyon,South Carolina,68,75,,
382506,2023-11-20,St. Marys (CA),Xavier,49,66,,
376815,2023-11-20,Florida International,Akron,71,77,,
376797,2023-11-20,USC,Brown,81,70,,
376816,2023-11-20,South Dakota St.,UCF Knights,80,83,,
376817,2023-11-20,Illinois,Southern Univ.,88,60,,
376819,2023-11-20,California Baptist,Cal Poly,67,58,,
382507,2023-11-20,St. Louis,Wichita State,69,88,,
382508,2023-11-20,Missouri State,Kent State,56,52,,
382509,2023-11-20,Houston,Dayton,69,55,,
376818,2023-11-20,UC Santa Barbara,Le Moyne,96,72,,
376820,2023-11-20,High Point,Iona,82,68,,
382555,2023-11-20,Loyola Marymount,Oakland,69,74,,
382556,2023-11-20,Southern Miss,CS Fullerton,67,74,,
376821,2023-11-20,Siena,Central Michigan,56,70,,
382557,2023-11-20,Florida Gulf Coast,Norfolk State,66,69,,
382558,2023-11-20,Stephen F. Austin,Drake,92,68,,
376822,2023-11-20,Illinois State,Long Beach State,61,52,,
376824,2023-11-20,Stetson,Wisc. Milwaukee,85,67,,
382559,2023-11-20,Utah Valley State,Cornell,61,74,,
376825,2023-11-20,Syracuse,Tennessee,56,73,,
376835,2023-11-20,Sacramento State,CSU Bakersfield,71,75,,
376836,2023-11-20,Northeastern,Kennesaw State,77,79,,
382560,2023-11-20,San Jose State,Hampton,71,52,,
376841,2023-11-20,Citadel,Idaho State,62,61,,
376826,2023-11-20,Austin Peay,Tarleton,59,66,,
382561,2023-11-20,Louisville,Indiana,66,74,,
382562,2023-11-20,Florida International,Marshall,69,80,,
376844,2023-11-20,Gonzaga,Purdue,63,73,,
376845,2023-11-20,Wright State,Louisiana Lafayette,91,85,,
376846,2023-11-20,UNLV,Florida State,75,83,,
382563,2023-11-20,Fordham,Kent State,72,79,,
382564,2023-11-20,South Dakota St.,George Mason,71,73,,
356630,2023-11-20,Wisconsin,Virginia,65,41,,
376847,2023-11-20,East Carolina,Georgia Southern,82,64,,
376848,2023-11-20,Bellarmine,Morehead State,51,64,,
376827,2023-11-20,Stony Brook,Rider,55,48,,
356628,2023-11-21,Bethune-Cookman,Charleston Southern,79,73,,
376828,2023-11-21,St. Peters,UMass Lowell,61,69,,
376834,2023-11-21,St. Francis (PA),Pittsburgh - Greensburg,77,63,,
376843,2023-11-21,Bucknell,Southern Indiana,67,56,,
376849,2023-11-21,Bryant University,Howard,67,61,,
376850,2023-11-21,NJIT,Delaware State,81,72,,
382565,2023-11-21,Texas,UConn,71,81,,
381855,2023-11-21,UTRGV,North American Stallions,92,73,,
382566,2023-11-21,Akron,Utah State,62,65,,
356631,2023-11-21,Southeast Missouri State,Central Arkansas,70,68,,
376838,2023-11-21,Louisiana Monroe,Ecclesia,103,74,,
376851,2023-11-21,Buffalo,Hofstra,68,102,,
376852,2023-11-21,Canisius,D'Youville University,109,69,,
376832,2023-11-21,TX A&M Commerce,Stonehill,97,86,,
376840,2023-11-21,Florida A&M,Oregon,54,67,,
376853,2023-11-21,Richmond,Colorado,59,64,,
376854,2023-11-21,Tennessee State,Midway,87,70,,
376855,2023-11-21,Tulsa,South Carolina St,90,70,,
376856,2023-11-21,Oklahoma State,New Orleans,96,68,,
376857,2023-11-21,North Dakota St,UW-Stout,101,72,,
376858,2023-11-21,Houston Christian,UTSA Roadrunners,87,89,,
382567,2023-11-21,Missouri State,Abilene Christian,87,69,,
376859,2023-11-21,West Virginia,SMU Mustangs,58,70,,
376860,2023-11-21,Chaminade Silverswords,Kansas,56,83,,
